Datetime,Load,Temperature,Hour,Day,Month,Season
2023-01-17 14:00:00,2529.3,20.2,14,Tuesday,1,Winter
2023-01-17 15:00:00,2797.3,19.9,15,Tuesday,1,Winter
2023-01-17 16:00:00,2797.3,17.3,16,Tuesday,1,Winter
2023-01-17 17:00:00,3094.5,18.0,17,Tuesday,1,Winter
2023-01-17 18:00:00,3385.5,19.1,18,Tuesday,1,Winter
2023-01-17 19:00:00,3600.0,19.7,19,Tuesday,1,Winter
2023-01-17 20:00:00,3664.2,19.5,20,Tuesday,1,Winter
2023-01-17 21:00:00,3737.8,18.0,21,Tuesday,1,Winter
2023-01-17 22:00:00,3454.0,16.2,22,Tuesday,1,Winter
2023-01-17 23:00:00,3361.0,16.6,23,Tuesday,1,Winter
2023-01-18 00:00:00,3166.8,18.3,0,Wednesday,1,Winter
2023-01-18 01:00:00,3064.7,18.4,1,Wednesday,1,Winter
2023-01-18 02:00:00,2923.7,16.2,2,Wednesday,1,Winter
2023-01-18 03:00:00,2632.0,18.0,3,Wednesday,1,Winter
2023-01-18 04:00:00,2446.2,18.8,4,Wednesday,1,Winter
2023-01-18 05:00:00,2466.9,16.2,5,Wednesday,1,Winter
2023-01-18 06:00:00,2277.7,19.6,6,Wednesday,1,Winter
2023-01-18 07:00:00,2117.6,17.3,7,Wednesday,1,Winter
2023-01-18 08:00:00,2175.8,19.8,8,Wednesday,1,Winter
2023-01-18 09:00:00,2078.9,17.1,9,Wednesday,1,Winter
2023-01-18 10:00:00,2156.3,16.4,10,Wednesday,1,Winter
2023-01-18 11:00:00,2161.7,17.2,11,Wednesday,1,Winter
2023-01-18 12:00:00,2375.5,17.8,12,Wednesday,1,Winter
2023-01-18 13:00:00,2496.3,17.3,13,Wednesday,1,Winter
2023-01-18 14:00:00,2532.3,17.6,14,Wednesday,1,Winter
2023-01-18 15:00:00,2792.0,18.4,15,Wednesday,1,Winter
2023-01-18 16:00:00,2974.1,17.6,16,Wednesday,1,Winter
2023-01-18 17:00:00,3264.0,17.8,17,Wednesday,1,Winter
2023-01-18 18:00:00,3318.6,15.3,18,Wednesday,1,Winter
2023-01-18 19:00:00,3674.3,18.5,19,Wednesday,1,Winter
2023-01-18 20:00:00,3821.5,17.8,20,Wednesday,1,Winter
2023-01-18 21:00:00,3534.9,20.3,21,Wednesday,1,Winter
2023-01-18 22:00:00,3459.6,16.5,22,Wednesday,1,Winter
2023-01-18 23:00:00,3215.8,15.2,23,Wednesday,1,Winter
2023-01-19 00:00:00,3150.9,18.6,0,Thursday,1,Winter
2023-01-19 01:00:00,3094.6,18.2,1,Thursday,1,Winter
2023-01-19 02:00:00,2994.5,16.2,2,Thursday,1,Winter
2023-01-19 03:00:00,2726.0,15.4,3,Thursday,1,Winter
2023-01-19 04:00:00,2659.8,20.0,4,Thursday,1,Winter
2023-01-19 05:00:00,2319.0,19.8,5,Thursday,1,Winter
2023-01-19 06:00:00,2173.0,14.0,6,Thursday,1,Winter
2023-01-19 07:00:00,2165.2,17.0,7,Thursday,1,Winter
2023-01-19 08:00:00,2124.7,20.2,8,Thursday,1,Winter
2023-01-19 09:00:00,2081.0,17.0,9,Thursday,1,Winter
2023-01-19 10:00:00,1995.7,17.0,10,Thursday,1,Winter
2023-01-19 11:00:00,2163.4,17.3,11,Thursday,1,Winter
2023-01-19 12:00:00,2195.8,16.0,12,Thursday,1,Winter
2023-01-19 13:00:00,2442.9,15.1,13,Thursday,1,Winter
2023-01-19 14:00:00,2583.7,19.3,14,Thursday,1,Winter
2023-01-19 15:00:00,2674.3,14.9,15,Thursday,1,Winter
2023-01-19 16:00:00,2902.9,18.1,16,Thursday,1,Winter
2023-01-19 17:00:00,3087.0,19.0,17,Thursday,1,Winter
2023-01-19 18:00:00,3411.4,15.5,18,Thursday,1,Winter
2023-01-19 19:00:00,3716.1,16.3,19,Thursday,1,Winter
2023-01-19 20:00:00,3648.4,19.5,20,Thursday,1,Winter
2023-01-19 21:00:00,3761.7,18.5,21,Thursday,1,Winter
2023-01-19 22:00:00,3534.5,16.8,22,Thursday,1,Winter
2023-01-19 23:00:00,3337.1,19.5,23,Thursday,1,Winter
2023-01-20 00:00:00,3179.1,19.3,0,Friday,1,Winter
2023-01-20 01:00:00,2975.8,17.9,1,Friday,1,Winter
2023-01-20 02:00:00,2860.0,16.1,2,Friday,1,Winter
2023-01-20 03:00:00,2652.3,16.9,3,Friday,1,Winter
2023-01-20 04:00:00,2694.3,17.9,4,Friday,1,Winter
2023-01-20 05:00:00,2415.6,17.2,5,Friday,1,Winter
2023-01-20 06:00:00,2240.8,18.9,6,Friday,1,Winter
2023-01-20 07:00:00,2190.4,15.2,7,Friday,1,Winter
2023-01-20 08:00:00,2108.7,15.2,8,Friday,1,Winter
2023-01-20 09:00:00,2081.2,17.8,9,Friday,1,Winter
2023-01-20 10:00:00,2147.1,16.7,10,Friday,1,Winter
2023-01-20 11:00:00,2220.0,16.5,11,Friday,1,Winter
2023-01-20 12:00:00,2250.5,14.8,12,Friday,1,Winter
2023-01-20 13:00:00,2379.6,17.5,13,Friday,1,Winter
2023-01-20 14:00:00,2555.0,17.4,14,Friday,1,Winter
2023-01-20 15:00:00,2593.6,18.5,15,Friday,1,Winter
2023-01-20 16:00:00,2843.0,17.6,16,Friday,1,Winter
2023-01-20 17:00:00,3295.2,17.3,17,Friday,1,Winter
2023-01-20 18:00:00,3574.5,19.2,18,Friday,1,Winter
2023-01-20 19:00:00,3624.3,15.5,19,Friday,1,Winter
2023-01-20 20:00:00,3812.9,18.3,20,Friday,1,Winter
2023-01-20 21:00:00,3762.0,15.0,21,Friday,1,Winter
2023-01-20 22:00:00,3876.4,16.2,22,Friday,1,Winter
2023-01-20 23:00:00,3516.8,15.7,23,Friday,1,Winter
2023-01-21 00:00:00,3193.3,18.5,0,Saturday,1,Winter
2023-01-21 01:00:00,2996.7,17.2,1,Saturday,1,Winter
2023-01-21 02:00:00,2797.5,17.3,2,Saturday,1,Winter
2023-01-21 03:00:00,2761.7,15.6,3,Saturday,1,Winter
2023-01-21 04:00:00,2532.1,16.8,4,Saturday,1,Winter
2023-01-21 05:00:00,2339.2,16.1,5,Saturday,1,Winter
2023-01-21 06:00:00,2255.0,17.9,6,Saturday,1,Winter
2023-01-21 07:00:00,2130.4,15.8,7,Saturday,1,Winter
2023-01-21 08:00:00,2214.8,19.3,8,Saturday,1,Winter
2023-01-21 09:00:00,2149.6,14.8,9,Saturday,1,Winter
2023-01-21 10:00:00,2124.8,16.1,10,Saturday,1,Winter
2023-01-21 11:00:00,2270.6,19.8,11,Saturday,1,Winter
2023-01-21 12:00:00,2296.6,16.6,12,Saturday,1,Winter
2023-01-21 13:00:00,2374.1,15.3,13,Saturday,1,Winter
2023-01-21 14:00:00,2683.9,17.6,14,Saturday,1,Winter
2023-01-21 15:00:00,2802.9,16.6,15,Saturday,1,Winter
2023-01-21 16:00:00,2892.7,16.0,16,Saturday,1,Winter
2023-01-21 17:00:00,3186.9,15.6,17,Saturday,1,Winter
2023-01-21 18:00:00,3374.9,21.4,18,Saturday,1,Winter
2023-01-21 19:00:00,3538.5,16.9,19,Saturday,1,Winter
2023-01-21 20:00:00,3864.9,14.4,20,Saturday,1,Winter
2023-01-21 21:00:00,3930.6,19.5,21,Saturday,1,Winter
2023-01-21 22:00:00,3490.8,18.2,22,Saturday,1,Winter
2023-01-21 23:00:00,3486.5,16.1,23,Saturday,1,Winter
2023-01-22 00:00:00,3167.5,15.7,0,Sunday,1,Winter
2023-01-22 01:00:00,3048.1,18.1,1,Sunday,1,Winter
2023-01-22 02:00:00,2886.0,16.7,2,Sunday,1,Winter
2023-01-22 03:00:00,2702.1,14.2,3,Sunday,1,Winter
2023-01-22 04:00:00,2597.2,19.8,4,Sunday,1,Winter
2023-01-22 05:00:00,2387.2,16.4,5,Sunday,1,Winter
2023-01-22 06:00:00,2319.3,19.3,6,Sunday,1,Winter
2023-01-22 07:00:00,2198.0,19.0,7,Sunday,1,Winter
2023-01-22 08:00:00,2123.3,15.6,8,Sunday,1,Winter
2023-01-22 09:00:00,2066.0,18.6,9,Sunday,1,Winter
2023-01-22 10:00:00,2105.2,16.1,10,Sunday,1,Winter
2023-01-22 11:00:00,2242.3,14.3,11,Sunday,1,Winter
2023-01-22 12:00:00,2332.7,16.4,12,Sunday,1,Winter
2023-01-22 13:00:00,2379.1,17.7,13,Sunday,1,Winter
2023-01-22 14:00:00,2605.1,16.4,14,Sunday,1,Winter
2023-01-22 15:00:00,2832.0,16.6,15,Sunday,1,Winter
2023-01-22 16:00:00,2860.2,18.8,16,Sunday,1,Winter
2023-01-22 17:00:00,3262.2,17.2,17,Sunday,1,Winter
2023-01-22 18:00:00,3410.5,15.8,18,Sunday,1,Winter
2023-01-22 19:00:00,3736.4,18.1,19,Sunday,1,Winter
2023-01-22 20:00:00,3724.2,17.4,20,Sunday,1,Winter
2023-01-22 21:00:00,3600.5,13.3,21,Sunday,1,Winter
2023-01-22 22:00:00,3487.7,17.7,22,Sunday,1,Winter
2023-01-22 23:00:00,3459.8,17.7,23,Sunday,1,Winter
2023-01-23 00:00:00,3257.6,16.9,0,Monday,1,Winter
2023-01-23 01:00:00,3031.6,18.2,1,Monday,1,Winter
2023-01-23 02:00:00,2991.7,15.9,2,Monday,1,Winter
2023-01-23 03:00:00,2660.8,17.4,3,Monday,1,Winter
2023-01-23 04:00:00,2603.3,14.5,4,Monday,1,Winter
2023-01-23 05:00:00,2376.4,17.5,5,Monday,1,Winter
2023-01-23 06:00:00,2277.9,19.8,6,Monday,1,Winter
2023-01-23 07:00:00,2214.8,15.4,7,Monday,1,Winter
2023-01-23 08:00:00,2101.0,15.7,8,Monday,1,Winter
2023-01-23 09:00:00,2104.5,15.8,9,Monday,1,Winter
2023-01-23 10:00:00,2201.2,17.1,10,Monday,1,Winter
2023-01-23 11:00:00,2180.3,15.3,11,Monday,1,Winter
2023-01-23 12:00:00,2364.2,17.5,12,Monday,1,Winter
2023-01-23 13:00:00,2382.2,18.1,13,Monday,1,Winter
2023-01-23 14:00:00,2646.8,17.7,14,Monday,1,Winter
2023-01-23 15:00:00,2894.9,14.2,15,Monday,1,Winter
2023-01-23 16:00:00,2815.0,18.4,16,Monday,1,Winter
2023-01-23 17:00:00,3170.8,18.3,17,Monday,1,Winter
2023-01-23 18:00:00,3536.4,18.1,18,Monday,1,Winter
2023-01-23 19:00:00,3684.3,17.4,19,Monday,1,Winter
2023-01-23 20:00:00,3851.8,17.2,20,Monday,1,Winter
2023-01-23 21:00:00,3733.1,18.4,21,Monday,1,Winter
2023-01-23 22:00:00,3662.5,19.8,22,Monday,1,Winter
2023-01-23 23:00:00,3460.1,15.4,23,Monday,1,Winter
2023-01-24 00:00:00,3348.8,18.3,0,Tuesday,1,Winter
2023-01-24 01:00:00,3138.1,16.5,1,Tuesday,1,Winter
2023-01-24 02:00:00,2985.3,16.5,2,Tuesday,1,Winter
2023-01-24 03:00:00,2762.2,14.4,3,Tuesday,1,Winter
2023-01-24 04:00:00,2589.5,16.2,4,Tuesday,1,Winter
2023-01-24 05:00:00,2437.0,15.2,5,Tuesday,1,Winter
2023-01-24 06:00:00,2351.0,16.0,6,Tuesday,1,Winter
2023-01-24 07:00:00,2200.6,15.0,7,Tuesday,1,Winter
2023-01-24 08:00:00,2174.2,16.0,8,Tuesday,1,Winter
2023-01-24 09:00:00,2247.1,16.1,9,Tuesday,1,Winter
2023-01-24 10:00:00,2205.6,16.8,10,Tuesday,1,Winter
2023-01-24 11:00:00,2205.9,14.2,11,Tuesday,1,Winter
2023-01-24 12:00:00,2398.1,14.5,12,Tuesday,1,Winter
2023-01-24 13:00:00,2439.4,17.2,13,Tuesday,1,Winter
2023-01-24 14:00:00,2492.3,15.5,14,Tuesday,1,Winter
2023-01-24 15:00:00,2738.3,18.3,15,Tuesday,1,Winter
2023-01-24 16:00:00,2875.2,17.0,16,Tuesday,1,Winter
2023-01-24 17:00:00,3223.9,17.6,17,Tuesday,1,Winter
2023-01-24 18:00:00,3506.2,18.8,18,Tuesday,1,Winter
2023-01-24 19:00:00,3878.8,16.2,19,Tuesday,1,Winter
2023-01-24 20:00:00,3868.1,15.8,20,Tuesday,1,Winter
2023-01-24 21:00:00,3789.6,18.0,21,Tuesday,1,Winter
2023-01-24 22:00:00,3750.2,17.4,22,Tuesday,1,Winter
2023-01-24 23:00:00,3299.1,16.4,23,Tuesday,1,Winter
2023-01-25 00:00:00,3290.8,18.5,0,Wednesday,1,Winter
2023-01-25 01:00:00,3195.6,16.1,1,Wednesday,1,Winter
2023-01-25 02:00:00,2866.4,16.5,2,Wednesday,1,Winter
2023-01-25 03:00:00,2886.3,16.5,3,Wednesday,1,Winter
2023-01-25 04:00:00,2658.0,15.1,4,Wednesday,1,Winter
2023-01-25 05:00:00,2451.3,16.6,5,Wednesday,1,Winter
2023-01-25 06:00:00,2377.7,18.6,6,Wednesday,1,Winter
2023-01-25 07:00:00,2363.0,17.1,7,Wednesday,1,Winter
2023-01-25 08:00:00,2180.2,16.5,8,Wednesday,1,Winter
2023-01-25 09:00:00,2161.2,16.2,9,Wednesday,1,Winter
2023-01-25 10:00:00,2145.4,17.0,10,Wednesday,1,Winter
2023-01-25 11:00:00,2188.6,17.6,11,Wednesday,1,Winter
2023-01-25 12:00:00,2389.4,17.4,12,Wednesday,1,Winter
2023-01-25 13:00:00,2424.9,16.0,13,Wednesday,1,Winter
2023-01-25 14:00:00,2645.1,16.9,14,Wednesday,1,Winter
2023-01-25 15:00:00,2790.6,17.2,15,Wednesday,1,Winter
2023-01-25 16:00:00,3069.0,14.9,16,Wednesday,1,Winter
2023-01-25 17:00:00,3297.4,16.7,17,Wednesday,1,Winter
2023-01-25 18:00:00,3615.1,13.2,18,Wednesday,1,Winter
2023-01-25 19:00:00,3695.3,17.2,19,Wednesday,1,Winter
2023-01-25 20:00:00,3831.6,17.4,20,Wednesday,1,Winter
2023-01-25 21:00:00,3737.4,17.6,21,Wednesday,1,Winter
2023-01-25 22:00:00,3653.0,15.9,22,Wednesday,1,Winter
2023-01-25 23:00:00,3544.2,16.9,23,Wednesday,1,Winter
2023-01-26 00:00:00,3351.9,18.4,0,Thursday,1,Winter
2023-01-26 01:00:00,3079.9,18.4,1,Thursday,1,Winter
2023-01-26 02:00:00,3058.0,16.2,2,Thursday,1,Winter
2023-01-26 03:00:00,2917.2,16.5,3,Thursday,1,Winter
2023-01-26 04:00:00,2677.7,17.9,4,Thursday,1,Winter
2023-01-26 05:00:00,2607.5,14.0,5,Thursday,1,Winter
2023-01-26 06:00:00,2308.1,15.8,6,Thursday,1,Winter
2023-01-26 07:00:00,2178.5,18.3,7,Thursday,1,Winter
2023-01-26 08:00:00,2085.3,17.7,8,Thursday,1,Winter
2023-01-26 09:00:00,2240.5,16.8,9,Thursday,1,Winter
2023-01-26 10:00:00,2218.0,14.0,10,Thursday,1,Winter
2023-01-26 11:00:00,2245.3,16.2,11,Thursday,1,Winter
2023-01-26 12:00:00,2370.2,15.4,12,Thursday,1,Winter
2023-01-26 13:00:00,2421.5,16.7,13,Thursday,1,Winter
2023-01-26 14:00:00,2817.3,15.0,14,Thursday,1,Winter
2023-01-26 15:00:00,2849.2,14.7,15,Thursday,1,Winter
2023-01-26 16:00:00,3057.8,13.2,16,Thursday,1,Winter
2023-01-26 17:00:00,3347.9,18.1,17,Thursday,1,Winter
2023-01-26 18:00:00,3585.8,15.7,18,Thursday,1,Winter
2023-01-26 19:00:00,3784.8,16.5,19,Thursday,1,Winter
2023-01-26 20:00:00,3802.3,16.2,20,Thursday,1,Winter
2023-01-26 21:00:00,3897.8,14.6,21,Thursday,1,Winter
2023-01-26 22:00:00,3889.2,14.4,22,Thursday,1,Winter
2023-01-26 23:00:00,3649.3,14.7,23,Thursday,1,Winter
2023-01-27 00:00:00,3439.9,15.0,0,Friday,1,Winter
2023-01-27 01:00:00,3129.8,16.6,1,Friday,1,Winter
2023-01-27 02:00:00,2935.3,14.9,2,Friday,1,Winter
2023-01-27 03:00:00,2828.6,18.7,3,Friday,1,Winter
2023-01-27 04:00:00,2669.0,17.6,4,Friday,1,Winter
2023-01-27 05:00:00,2573.2,17.3,5,Friday,1,Winter
2023-01-27 06:00:00,2266.7,15.9,6,Friday,1,Winter
2023-01-27 07:00:00,2347.6,18.3,7,Friday,1,Winter
2023-01-27 08:00:00,2185.9,15.7,8,Friday,1,Winter
2023-01-27 09:00:00,2148.8,16.0,9,Friday,1,Winter
2023-01-27 10:00:00,2139.1,16.3,10,Friday,1,Winter
2023-01-27 11:00:00,2167.6,17.1,11,Friday,1,Winter
2023-01-27 12:00:00,2415.7,17.0,12,Friday,1,Winter
2023-01-27 13:00:00,2510.2,15.3,13,Friday,1,Winter
2023-01-27 14:00:00,2583.8,15.2,14,Friday,1,Winter
2023-01-27 15:00:00,2763.5,17.0,15,Friday,1,Winter
2023-01-27 16:00:00,3040.9,17.1,16,Friday,1,Winter
2023-01-27 17:00:00,3444.8,15.5,17,Friday,1,Winter
2023-01-27 18:00:00,3540.0,13.7,18,Friday,1,Winter
2023-01-27 19:00:00,3642.7,15.7,19,Friday,1,Winter
2023-01-27 20:00:00,3876.8,17.0,20,Friday,1,Winter
2023-01-27 21:00:00,3847.7,18.8,21,Friday,1,Winter
2023-01-27 22:00:00,3483.6,14.2,22,Friday,1,Winter
2023-01-27 23:00:00,3545.6,15.4,23,Friday,1,Winter
2023-01-28 00:00:00,3307.9,15.3,0,Saturday,1,Winter
2023-01-28 01:00:00,3244.0,17.9,1,Saturday,1,Winter
2023-01-28 02:00:00,3167.0,15.8,2,Saturday,1,Winter
2023-01-28 03:00:00,2934.2,14.5,3,Saturday,1,Winter
2023-01-28 04:00:00,2662.5,16.7,4,Saturday,1,Winter
2023-01-28 05:00:00,2449.4,15.2,5,Saturday,1,Winter
2023-01-28 06:00:00,2533.6,14.0,6,Saturday,1,Winter
2023-01-28 07:00:00,2277.4,14.5,7,Saturday,1,Winter
2023-01-28 08:00:00,2208.0,18.4,8,Saturday,1,Winter
2023-01-28 09:00:00,2183.1,16.4,9,Saturday,1,Winter
2023-01-28 10:00:00,2218.1,16.0,10,Saturday,1,Winter
2023-01-28 11:00:00,2265.9,15.5,11,Saturday,1,Winter
2023-01-28 12:00:00,2346.5,16.3,12,Saturday,1,Winter
2023-01-28 13:00:00,2485.6,16.3,13,Saturday,1,Winter
2023-01-28 14:00:00,2683.0,16.3,14,Saturday,1,Winter
2023-01-28 15:00:00,2833.4,16.0,15,Saturday,1,Winter
2023-01-28 16:00:00,3029.3,17.1,16,Saturday,1,Winter
2023-01-28 17:00:00,3334.6,15.9,17,Saturday,1,Winter
2023-01-28 18:00:00,3560.7,14.4,18,Saturday,1,Winter
2023-01-28 19:00:00,3949.8,14.9,19,Saturday,1,Winter
2023-01-28 20:00:00,3663.2,12.9,20,Saturday,1,Winter
2023-01-28 21:00:00,4002.6,18.9,21,Saturday,1,Winter
2023-01-28 22:00:00,3873.9,17.1,22,Saturday,1,Winter
2023-01-28 23:00:00,3385.7,14.6,23,Saturday,1,Winter
2023-01-29 00:00:00,3317.9,15.2,0,Sunday,1,Winter
2023-01-29 01:00:00,3177.3,14.7,1,Sunday,1,Winter
2023-01-29 02:00:00,2937.6,18.0,2,Sunday,1,Winter
2023-01-29 03:00:00,2814.6,13.5,3,Sunday,1,Winter
2023-01-29 04:00:00,2621.3,15.8,4,Sunday,1,Winter
2023-01-29 05:00:00,2644.8,15.5,5,Sunday,1,Winter
2023-01-29 06:00:00,2450.3,16.9,6,Sunday,1,Winter
2023-01-29 07:00:00,2360.0,15.5,7,Sunday,1,Winter
2023-01-29 08:00:00,2260.1,13.0,8,Sunday,1,Winter
2023-01-29 09:00:00,2135.1,15.3,9,Sunday,1,Winter
2023-01-29 10:00:00,2191.0,14.2,10,Sunday,1,Winter
2023-01-29 11:00:00,2315.3,15.8,11,Sunday,1,Winter
2023-01-29 12:00:00,2321.3,17.8,12,Sunday,1,Winter
2023-01-29 13:00:00,2579.9,13.0,13,Sunday,1,Winter
2023-01-29 14:00:00,2684.7,14.4,14,Sunday,1,Winter
2023-01-29 15:00:00,2862.0,14.8,15,Sunday,1,Winter
2023-01-29 16:00:00,3157.4,15.1,16,Sunday,1,Winter
2023-01-29 17:00:00,3382.3,16.8,17,Sunday,1,Winter
2023-01-29 18:00:00,3571.9,15.4,18,Sunday,1,Winter
2023-01-29 19:00:00,3939.8,16.3,19,Sunday,1,Winter
2023-01-29 20:00:00,3839.4,14.7,20,Sunday,1,Winter
2023-01-29 21:00:00,3979.4,16.0,21,Sunday,1,Winter
2023-01-29 22:00:00,3834.8,16.8,22,Sunday,1,Winter
2023-01-29 23:00:00,3563.8,14.5,23,Sunday,1,Winter
2023-01-30 00:00:00,3393.8,16.6,0,Monday,1,Winter
2023-01-30 01:00:00,3125.2,15.5,1,Monday,1,Winter
2023-01-30 02:00:00,3133.5,17.0,2,Monday,1,Winter
2023-01-30 03:00:00,2874.1,15.1,3,Monday,1,Winter
2023-01-30 04:00:00,2676.7,16.0,4,Monday,1,Winter
2023-01-30 05:00:00,2615.6,15.4,5,Monday,1,Winter
2023-01-30 06:00:00,2366.1,15.3,6,Monday,1,Winter
2023-01-30 07:00:00,2219.9,15.8,7,Monday,1,Winter
2023-01-30 08:00:00,2146.3,16.2,8,Monday,1,Winter
2023-01-30 09:00:00,2243.6,13.6,9,Monday,1,Winter
2023-01-30 10:00:00,2161.7,17.6,10,Monday,1,Winter
2023-01-30 11:00:00,2401.8,12.6,11,Monday,1,Winter
2023-01-30 12:00:00,2283.3,14.4,12,Monday,1,Winter
2023-01-30 13:00:00,2657.9,15.3,13,Monday,1,Winter
2023-01-30 14:00:00,2731.2,16.1,14,Monday,1,Winter
2023-01-30 15:00:00,2899.2,17.8,15,Monday,1,Winter
2023-01-30 16:00:00,3078.1,12.7,16,Monday,1,Winter
2023-01-30 17:00:00,3398.5,14.7,17,Monday,1,Winter
2023-01-30 18:00:00,3622.4,12.2,18,Monday,1,Winter
2023-01-30 19:00:00,3957.7,15.5,19,Monday,1,Winter
2023-01-30 20:00:00,3980.8,15.8,20,Monday,1,Winter
2023-01-30 21:00:00,3957.0,17.8,21,Monday,1,Winter
2023-01-30 22:00:00,3766.6,15.6,22,Monday,1,Winter
2023-01-30 23:00:00,3607.7,17.0,23,Monday,1,Winter
2023-01-31 00:00:00,3412.6,16.1,0,Tuesday,1,Winter
2023-01-31 01:00:00,3106.7,14.6,1,Tuesday,1,Winter
2023-01-31 02:00:00,2977.3,13.1,2,Tuesday,1,Winter
2023-01-31 03:00:00,2958.8,15.6,3,Tuesday,1,Winter
2023-01-31 04:00:00,2740.1,13.0,4,Tuesday,1,Winter
2023-01-31 05:00:00,2552.3,17.2,5,Tuesday,1,Winter
2023-01-31 06:00:00,2424.1,15.0,6,Tuesday,1,Winter
2023-01-31 07:00:00,2334.8,17.0,7,Tuesday,1,Winter
2023-01-31 08:00:00,2216.3,14.5,8,Tuesday,1,Winter
2023-01-31 09:00:00,2180.1,15.6,9,Tuesday,1,Winter
2023-01-31 10:00:00,2257.6,15.6,10,Tuesday,1,Winter
2023-01-31 11:00:00,2258.1,15.2,11,Tuesday,1,Winter
2023-01-31 12:00:00,2447.9,14.6,12,Tuesday,1,Winter
2023-01-31 13:00:00,2455.9,15.8,13,Tuesday,1,Winter
2023-01-31 14:00:00,2803.5,13.8,14,Tuesday,1,Winter
2023-01-31 15:00:00,2958.2,13.4,15,Tuesday,1,Winter
2023-01-31 16:00:00,3159.5,17.1,16,Tuesday,1,Winter
2023-01-31 17:00:00,3468.3,16.3,17,Tuesday,1,Winter
2023-01-31 18:00:00,3799.5,15.3,18,Tuesday,1,Winter
2023-01-31 19:00:00,3972.9,17.7,19,Tuesday,1,Winter
2023-01-31 20:00:00,3809.5,14.8,20,Tuesday,1,Winter
2023-01-31 21:00:00,3839.1,17.2,21,Tuesday,1,Winter
2023-01-31 22:00:00,3764.2,15.5,22,Tuesday,1,Winter
2023-01-31 23:00:00,3636.9,13.7,23,Tuesday,1,Winter
2023-02-01 00:00:00,3451.3,17.8,0,Wednesday,2,Winter
2023-02-01 01:00:00,3206.0,16.5,1,Wednesday,2,Winter
2023-02-01 02:00:00,3114.4,14.9,2,Wednesday,2,Winter
2023-02-01 03:00:00,2867.3,16.1,3,Wednesday,2,Winter
2023-02-01 04:00:00,2703.1,14.4,4,Wednesday,2,Winter
2023-02-01 05:00:00,2489.0,16.3,5,Wednesday,2,Winter
2023-02-01 06:00:00,2381.5,11.4,6,Wednesday,2,Winter
2023-02-01 07:00:00,2250.1,13.5,7,Wednesday,2,Winter
2023-02-01 08:00:00,2205.2,16.5,8,Wednesday,2,Winter
2023-02-01 09:00:00,2295.9,14.7,9,Wednesday,2,Winter
2023-02-01 10:00:00,2206.7,15.3,10,Wednesday,2,Winter
2023-02-01 11:00:00,2482.1,13.0,11,Wednesday,2,Winter
2023-02-01 12:00:00,2468.0,17.8,12,Wednesday,2,Winter
2023-02-01 13:00:00,2592.6,16.8,13,Wednesday,2,Winter
2023-02-01 14:00:00,2690.9,14.7,14,Wednesday,2,Winter
2023-02-01 15:00:00,2993.0,14.4,15,Wednesday,2,Winter
2023-02-01 16:00:00,3113.0,16.6,16,Wednesday,2,Winter
2023-02-01 17:00:00,3416.2,18.0,17,Wednesday,2,Winter
2023-02-01 18:00:00,3904.7,16.5,18,Wednesday,2,Winter
2023-02-01 19:00:00,3888.9,18.3,19,Wednesday,2,Winter
2023-02-01 20:00:00,4133.0,13.7,20,Wednesday,2,Winter
2023-02-01 21:00:00,3919.9,13.8,21,Wednesday,2,Winter
2023-02-01 22:00:00,3843.9,13.3,22,Wednesday,2,Winter
2023-02-01 23:00:00,3818.6,15.7,23,Wednesday,2,Winter
2023-02-02 00:00:00,3374.5,15.1,0,Thursday,2,Winter
2023-02-02 01:00:00,3434.3,14.6,1,Thursday,2,Winter
2023-02-02 02:00:00,3174.2,16.0,2,Thursday,2,Winter
2023-02-02 03:00:00,2899.2,16.7,3,Thursday,2,Winter
2023-02-02 04:00:00,2805.7,12.5,4,Thursday,2,Winter
2023-02-02 05:00:00,2658.7,13.9,5,Thursday,2,Winter
2023-02-02 06:00:00,2490.9,16.1,6,Thursday,2,Winter
2023-02-02 07:00:00,2251.2,14.1,7,Thursday,2,Winter
2023-02-02 08:00:00,2232.9,13.6,8,Thursday,2,Winter
2023-02-02 09:00:00,2236.8,16.4,9,Thursday,2,Winter
2023-02-02 10:00:00,2270.0,12.9,10,Thursday,2,Winter
2023-02-02 11:00:00,2379.5,14.4,11,Thursday,2,Winter
2023-02-02 12:00:00,2463.8,15.3,12,Thursday,2,Winter
2023-02-02 13:00:00,2509.9,14.0,13,Thursday,2,Winter
2023-02-02 14:00:00,2793.1,16.0,14,Thursday,2,Winter
2023-02-02 15:00:00,3004.8,14.0,15,Thursday,2,Winter
2023-02-02 16:00:00,3222.5,16.9,16,Thursday,2,Winter
2023-02-02 17:00:00,3519.4,14.6,17,Thursday,2,Winter
2023-02-02 18:00:00,3769.4,15.8,18,Thursday,2,Winter
2023-02-02 19:00:00,3967.3,16.0,19,Thursday,2,Winter
2023-02-02 20:00:00,4035.3,13.9,20,Thursday,2,Winter
2023-02-02 21:00:00,3848.0,11.8,21,Thursday,2,Winter
2023-02-02 22:00:00,3912.6,15.4,22,Thursday,2,Winter
2023-02-02 23:00:00,3698.4,14.9,23,Thursday,2,Winter
2023-02-03 00:00:00,3473.1,15.5,0,Friday,2,Winter
2023-02-03 01:00:00,3200.4,14.3,1,Friday,2,Winter
2023-02-03 02:00:00,3053.7,14.0,2,Friday,2,Winter
2023-02-03 03:00:00,3036.8,17.6,3,Friday,2,Winter
